,0,2,5,7,9,15,16,23,24,26,29,1,6,12,28,31,18,19,25,4,8,20,3,22,14,11,17,27,13,10,30,21
0,0.06653410941362381,0.06135182827711105,0.10781916230916977,0.18681898713111877,0.015106527134776115,0.012306547723710537,0.05421276018023491,0.02295958623290062,0.23726803064346313,0.18810723721981049,0.03931185230612755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329779326915741,0.07114512473344803,0.2549175024032593,0.2081526666879654,0.012023886665701866,0.214901402592659,0.10362529754638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4551379978656769,0.0127578629180789,0.0,0.1305381804704666,0.0,0.0,0.15754514932632446,0.051740825176239014,0.0,0.1477816104888916,0.0,0.0,0.0,0.0,0.0,0.03652769699692726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.047328218817710876,0.0,0.0,0.06744220107793808,0.0,0.0,0.13088707625865936,0.5403660535812378,0.0,0.1208551824092865,0.08168439567089081,0.010424471460282803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.052738793194293976,0.0,0.0,0.0,0.0,0.0,0.0,0.20806287229061127,0.08771172165870667,0.3134289085865021,0.0,0.0,0.0,0.0,0.0,0.07025272399187088,0.24246840178966522,0.014232409186661243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.3519041836261749,0.28950685262680054,0.0510091707110405,0.0,0.0,0.02228255569934845,0.0,0.0474749319255352,0.11626725643873215,0.0,0.0,0.0,0.0,0.11559842526912689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.18451595306396484,0.0,0.635761022567749,0.0,0.0,0.0,0.1543695628643036,0.0,0.016064031049609184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.05344024673104286,0.02748413383960724,0.0,0.0,0.0,0.0,0.16383670270442963,0.0,0.05472957715392113,0.07791708409786224,0.0,0.010365530848503113,0.0,0.0,0.0,0.06738448888063431,0.02665633149445057,0.14036643505096436,0.0,0.36741116642951965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1610901951789856,0.0,0.011149527505040169,0.22575326263904572,0.0,0.0,0.0,0.0646548718214035,0.025705015286803246,0.11301296204328537,0.06869044154882431,0.18792471289634705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034622419625520706,0.10645785182714462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
